,node,target,weight
13794,Roma,Sci e Trekking - Veneto,0.02546296296296296
13795,Roma,Castelli - Emilia-Romagna,0.014351851851851852
13796,Roma,Parchi - Toscana,0.008950617283950617
13797,Roma,Chiese - Toscana,0.014969135802469136
13798,Roma,Bar - Toscana,0.001388888888888889
13799,Roma,Enoteche - Veneto,0.002623456790123457
13800,Roma,Divertimento - Toscana,0.005092592592592593
13801,Roma,Enoteche - Toscana,0.06743827160493827
13802,Roma,Parchi - Veneto,0.012345679012345678
13803,Roma,Centri Storici - Toscana,0.229320987654321
13804,Roma,Negozi - Emilia-Romagna,0.002777777777777778
13805,Roma,Terme - Emilia-Romagna,0.0024691358024691358
13806,Roma,Negozi - Veneto,0.0006172839506172839
13807,Roma,Terme - Veneto,0.006481481481481481
13808,Roma,Sci e Trekking - Toscana,0.0038580246913580245
13809,Roma,Bar - Emilia-Romagna,0.00030864197530864197
13810,Roma,Musei - Veneto,0.002932098765432099
13811,Roma,Centri Storici - Veneto,0.04799382716049383
13812,Roma,Spiagge - Emilia-Romagna,0.03657407407407407
13813,Roma,Spiagge - Veneto,0.012962962962962963
13814,Roma,Musei - Toscana,0.03132716049382716
13815,Roma,Terme - Toscana,0.11651234567901235
13816,Sacrofano,Centri Storici - Emilia-Romagna,0.3333333333333333
13817,Sacrofano,Centri Storici - Toscana,0.3333333333333333
13818,Sacrofano,Spiagge - Emilia-Romagna,0.3333333333333333
13819,Santa Marinella,Terme - Toscana,0.2777777777777778
13820,Santa Marinella,Nulla - Toscana,0.05555555555555555
13821,Santa Marinella,Centri Storici - Emilia-Romagna,0.1111111111111111
13822,Santa Marinella,Centri Storici - Toscana,0.2222222222222222
13823,Santa Marinella,Musei - Toscana,0.05555555555555555
13824,Santa Marinella,Enoteche - Toscana,0.05555555555555555
13825,Santa Marinella,Spiagge - Toscana,0.1111111111111111
13826,Santa Marinella,Centri Storici - Veneto,0.1111111111111111
13827,Sant'Angelo Romano,Spiagge - Toscana,1.0
13828,Segni,Enoteche - Toscana,0.125
13829,Segni,Spiagge - Emilia-Romagna,0.125
13830,Segni,Terme - Toscana,0.375
13831,Segni,Nulla - Toscana,0.375
13832,Subiaco,Nulla - Toscana,0.05263157894736842
13833,Subiaco,Spiagge - Emilia-Romagna,0.05263157894736842
13834,Subiaco,Parchi - Toscana,0.05263157894736842
13835,Subiaco,Centri Storici - Toscana,0.6842105263157895
13836,Subiaco,Parchi - Veneto,0.05263157894736842
13837,Subiaco,Enoteche - Toscana,0.10526315789473684
13838,Tivoli,Parchi - Veneto,0.030303030303030304
13839,Tivoli,Enoteche - Toscana,0.030303030303030304
13840,Tivoli,Terme - Toscana,0.3333333333333333
13841,Tivoli,Spiagge - Veneto,0.06060606060606061
13842,Tivoli,Divertimento - Veneto,0.06060606060606061
13843,Tivoli,Spiagge - Emilia-Romagna,0.06060606060606061
13844,Tivoli,Centri Storici - Veneto,0.15151515151515152
13845,Tivoli,Musei - Toscana,0.030303030303030304
13846,Tivoli,Terme - Veneto,0.030303030303030304
13847,Tivoli,Spiagge - Toscana,0.030303030303030304
13848,Tivoli,Centri Storici - Toscana,0.12121212121212122
13849,Tivoli,Divertimento - Toscana,0.030303030303030304
13850,Tivoli,Parchi - Toscana,0.030303030303030304
13851,Tolfa,Spiagge - Toscana,0.6666666666666666
13852,Tolfa,Divertimento - Veneto,0.3333333333333333
13853,Trevignano Romano,Centri Storici - Toscana,0.3333333333333333
13854,Trevignano Romano,Musei - Toscana,0.3333333333333333
13855,Trevignano Romano,Nulla - Toscana,0.3333333333333333
13856,Valmontone,Centri Storici - Toscana,0.16666666666666666
13857,Valmontone,Sci e Trekking - Veneto,0.16666666666666666
13858,Valmontone,Nulla - Toscana,0.16666666666666666
13859,Valmontone,Terme - Toscana,0.5
13860,Velletri,Nulla - Toscana,0.11764705882352941
13861,Velletri,Centri Storici - Emilia-Romagna,0.23529411764705882
13862,Velletri,Spiagge - Veneto,0.058823529411764705
13863,Velletri,Centri Storici - Veneto,0.029411764705882353
13864,Velletri,Centri Storici - Toscana,0.08823529411764706
13865,Velletri,Enoteche - Toscana,0.08823529411764706
13866,Velletri,Spiagge - Toscana,0.029411764705882353
13867,Velletri,Parchi - Emilia-Romagna,0.029411764705882353
13868,Velletri,Spiagge - Emilia-Romagna,0.029411764705882353
13869,Velletri,Terme - Toscana,0.29411764705882354
13870,Zagarolo,Centri Storici - Toscana,0.2
13871,Zagarolo,Spiagge - Toscana,0.6
13872,Zagarolo,Parchi - Emilia-Romagna,0.1
13873,Zagarolo,Centri Storici - Emilia-Romagna,0.1
13874,Lariano,Spiagge - Toscana,0.1
13875,Lariano,Centri Storici - Emilia-Romagna,0.2
13876,Lariano,Terme - Toscana,0.4
13877,Lariano,Centri Storici - Toscana,0.3
13878,Ladispoli,Terme - Toscana,0.14285714285714285
13879,Ladispoli,Spiagge - Emilia-Romagna,0.08571428571428572
13880,Ladispoli,Sci e Trekking - Veneto,0.02857142857142857
13881,Ladispoli,Divertimento - Toscana,0.02857142857142857
13882,Ladispoli,Sci e Trekking - Emilia-Romagna,0.02857142857142857
13883,Ladispoli,Parchi - Veneto,0.05714285714285714
13884,Ladispoli,Spiagge - Toscana,0.42857142857142855
13885,Ladispoli,Musei - Toscana,0.05714285714285714
13886,Ladispoli,Centri Storici - Toscana,0.02857142857142857
13887,Ladispoli,Nulla - Toscana,0.08571428571428572
13888,Ladispoli,Castelli - Emilia-Romagna,0.02857142857142857
13889,Ardea,Sci e Trekking - Emilia-Romagna,0.041666666666666664
13890,Ardea,Enoteche - Toscana,0.08333333333333333
13891,Ardea,Sci e Trekking - Toscana,0.041666666666666664
13892,Ardea,Musei - Toscana,0.125
13893,Ardea,Centri Storici - Veneto,0.041666666666666664
13894,Ardea,Parchi - Veneto,0.041666666666666664
13895,Ardea,Nulla - Toscana,0.041666666666666664
13896,Ardea,Nulla - Emilia-Romagna,0.041666666666666664
13897,Ardea,Divertimento - Veneto,0.041666666666666664
13898,Ardea,Spiagge - Toscana,0.25
13899,Ardea,Terme - Toscana,0.25
13900,Ciampino,Centri Storici - Veneto,0.11428571428571428
13901,Ciampino,Musei - Toscana,0.02857142857142857
13902,Ciampino,Terme - Veneto,0.02857142857142857
13903,Ciampino,Spiagge - Emilia-Romagna,0.05714285714285714
13904,Ciampino,Terme - Emilia-Romagna,0.02857142857142857
13905,Ciampino,Spiagge - Toscana,0.11428571428571428
13906,Ciampino,Centri Storici - Toscana,0.2571428571428571
13907,Ciampino,Terme - Toscana,0.2
13908,Ciampino,Enoteche - Toscana,0.02857142857142857
13909,Ciampino,Divertimento - Veneto,0.05714285714285714
13910,Ciampino,Centri Storici - Emilia-Romagna,0.02857142857142857
13911,Ciampino,Nulla - Toscana,0.05714285714285714
13912,Fiumicino,Centri Storici - Toscana,0.18867924528301888
13913,Fiumicino,Chiese - Toscana,0.11320754716981132
13914,Fiumicino,Spiagge - Toscana,0.1509433962264151
13915,Fiumicino,Terme - Toscana,0.18867924528301888
13916,Fiumicino,Nulla - Emilia-Romagna,0.018867924528301886
13917,Fiumicino,Divertimento - Veneto,0.018867924528301886
13918,Fiumicino,Nulla - Veneto,0.018867924528301886
13919,Fiumicino,Musei - Veneto,0.03773584905660377
13920,Fiumicino,Spiagge - Emilia-Romagna,0.1320754716981132
13921,Fiumicino,Divertimento - Toscana,0.018867924528301886
13922,Fiumicino,Spiagge - Veneto,0.018867924528301886
13923,Fiumicino,Nulla - Toscana,0.05660377358490566
13924,Fiumicino,Enoteche - Toscana,0.03773584905660377
13925,Fonte Nuova,Nulla - Toscana,0.14285714285714285
13926,Fonte Nuova,Spiagge - Toscana,0.14285714285714285
13927,Fonte Nuova,Enoteche - Toscana,0.2857142857142857
13928,Fonte Nuova,Terme - Toscana,0.42857142857142855
13929,Aprilia,Centri Storici - Veneto,0.06382978723404255
13930,Aprilia,Centri Storici - Toscana,0.1702127659574468
13931,Aprilia,Nulla - Toscana,0.02127659574468085
13932,Aprilia,Terme - Toscana,0.3617021276595745
13933,Aprilia,Spiagge - Toscana,0.1702127659574468
13934,Aprilia,Parchi - Emilia-Romagna,0.0425531914893617
13935,Aprilia,Divertimento - Veneto,0.0851063829787234
13936,Aprilia,Enoteche - Toscana,0.02127659574468085
13937,Aprilia,Parchi - Veneto,0.02127659574468085
13938,Aprilia,Musei - Toscana,0.0425531914893617
13939,Bassiano,Centri Storici - Toscana,1.0
13940,Cisterna di Latina,Centri Storici - Toscana,0.125
13941,Cisterna di Latina,Enoteche - Toscana,0.25
13942,Cisterna di Latina,Terme - Toscana,0.25
13943,Cisterna di Latina,Nulla - Toscana,0.375
13944,Fondi,Spiagge - Toscana,0.2857142857142857
13945,Fondi,Terme - Toscana,0.21428571428571427
13946,Fondi,Musei - Toscana,0.07142857142857142
13947,Fondi,Parchi - Toscana,0.14285714285714285
13948,Fondi,Nulla - Toscana,0.07142857142857142
13949,Fondi,Centri Storici - Toscana,0.21428571428571427
13950,Formia,Terme - Veneto,0.03571428571428571
13951,Formia,Bar - Veneto,0.03571428571428571
13952,Formia,Bar - Emilia-Romagna,0.03571428571428571
13953,Formia,Centri Storici - Toscana,0.17857142857142858
13954,Formia,Terme - Emilia-Romagna,0.03571428571428571
13955,Formia,Centri Storici - Veneto,0.39285714285714285
13956,Formia,Chiese - Toscana,0.07142857142857142
13957,Formia,Musei - Toscana,0.03571428571428571
13958,Formia,Terme - Toscana,0.17857142857142858
13959,Gaeta,Nulla - Toscana,0.037037037037037035
13960,Gaeta,Parchi - Toscana,0.037037037037037035
13961,Gaeta,Centri Storici - Veneto,0.14814814814814814
13962,Gaeta,Spiagge - Veneto,0.14814814814814814
13963,Gaeta,Spiagge - Toscana,0.1111111111111111
13964,Gaeta,Divertimento - Veneto,0.037037037037037035
13965,Gaeta,Centri Storici - Emilia-Romagna,0.037037037037037035
13966,Gaeta,Terme - Toscana,0.14814814814814814
13967,Gaeta,Parchi - Veneto,0.2222222222222222
13968,Gaeta,Centri Storici - Toscana,0.07407407407407407
13969,Itri,Parchi - Veneto,0.3333333333333333
13970,Itri,Enoteche - Toscana,0.3333333333333333
13971,Itri,Sci e Trekking - Veneto,0.3333333333333333
13972,Latina,Spiagge - Toscana,0.13986013986013987
13973,Latina,Negozi - Emilia-Romagna,0.006993006993006993
13974,Latina,Enoteche - Toscana,0.04195804195804196
13975,Latina,Nulla - Toscana,0.06993006993006994
13976,Latina,Divertimento - Toscana,0.006993006993006993
13977,Latina,Centri Storici - Emilia-Romagna,0.06293706293706294
13978,Latina,Centri Storici - Toscana,0.1888111888111888
13979,Latina,Spiagge - Veneto,0.006993006993006993
13980,Latina,Terme - Veneto,0.006993006993006993
13981,Latina,Divertimento - Veneto,0.02097902097902098
13982,Latina,Castelli - Emilia-Romagna,0.006993006993006993
13983,Latina,Spiagge - Emilia-Romagna,0.04195804195804196
13984,Latina,Musei - Toscana,0.03496503496503497
13985,Latina,Enoteche - Veneto,0.013986013986013986
13986,Latina,Sci e Trekking - Veneto,0.006993006993006993
13987,Latina,Centri Storici - Veneto,0.027972027972027972
13988,Latina,Chiese - Toscana,0.027972027972027972
13989,Latina,Musei - Emilia-Romagna,0.013986013986013986
13990,Latina,Parchi - Toscana,0.02097902097902098
13991,Latina,Terme - Toscana,0.24475524475524477
13992,Latina,Parchi - Veneto,0.006993006993006993
13993,Lenola,Nulla - Toscana,0.5
13994,Lenola,Sci e Trekking - Veneto,0.5
13995,Minturno,Centri Storici - Toscana,0.5
13996,Minturno,Enoteche - Toscana,0.5
13997,Norma,Spiagge - Emilia-Romagna,1.0
13998,Pontinia,Centri Storici - Toscana,0.3333333333333333
13999,Pontinia,Terme - Toscana,0.6666666666666666
14000,Priverno,Terme - Toscana,1.0
14001,Roccagorga,Centri Storici - Emilia-Romagna,0.5
14002,Roccagorga,Terme - Toscana,0.25
14003,Roccagorga,Centri Storici - Toscana,0.25
14004,Sabaudia,Negozi - Emilia-Romagna,0.125
14005,Sabaudia,Centri Storici - Emilia-Romagna,0.125
14006,Sabaudia,Spiagge - Toscana,0.125
14007,Sabaudia,Centri Storici - Toscana,0.25
14008,Sabaudia,Terme - Toscana,0.375
14009,San Felice Circeo,Centri Storici - Toscana,0.1111111111111111
14010,San Felice Circeo,Spiagge - Toscana,0.2222222222222222
14011,San Felice Circeo,Terme - Toscana,0.2222222222222222
14012,San Felice Circeo,Enoteche - Toscana,0.1111111111111111
14013,San Felice Circeo,Spiagge - Veneto,0.2222222222222222
14014,San Felice Circeo,Centri Storici - Emilia-Romagna,0.1111111111111111
14015,Sermoneta,Nulla - Toscana,0.5
14016,Sermoneta,Terme - Toscana,0.5
14017,Sezze,Enoteche - Toscana,0.09090909090909091
14018,Sezze,Spiagge - Toscana,0.18181818181818182
14019,Sezze,Centri Storici - Toscana,0.36363636363636365
14020,Sezze,Terme - Toscana,0.18181818181818182
14021,Sezze,Nulla - Toscana,0.09090909090909091
14022,Sezze,Parchi - Toscana,0.09090909090909091
14023,Sperlonga,Terme - Toscana,0.5
14024,Sperlonga,Centri Storici - Toscana,0.5
14025,Terracina,Spiagge - Toscana,0.1111111111111111
14026,Terracina,Sci e Trekking - Veneto,0.05555555555555555
14027,Terracina,Divertimento - Veneto,0.1111111111111111
14028,Terracina,Centri Storici - Toscana,0.3333333333333333
14029,Terracina,Terme - Toscana,0.2777777777777778
14030,Terracina,Centri Storici - Veneto,0.05555555555555555
14031,Terracina,Spiagge - Emilia-Romagna,0.05555555555555555
14032,Alatri,Terme - Toscana,1.0
14033,Anagni,Enoteche - Toscana,0.2857142857142857
14034,Anagni,Centri Storici - Toscana,0.2857142857142857
14035,Anagni,Terme - Toscana,0.14285714285714285
14036,Anagni,Spiagge - Toscana,0.2857142857142857
14037,Campoli Appennino,Nulla - Emilia-Romagna,1.0
14038,Cassino,Terme - Toscana,0.2
14039,Cassino,Spiagge - Emilia-Romagna,0.13333333333333333
14040,Cassino,Parchi - Veneto,0.06666666666666667
14041,Cassino,Spiagge - Toscana,0.3333333333333333
14042,Cassino,Sci e Trekking - Veneto,0.06666666666666667
14043,Cassino,Centri Storici - Toscana,0.13333333333333333
14044,Cassino,Enoteche - Toscana,0.06666666666666667
14045,Castelliri,Castelli - Emilia-Romagna,0.5
14046,Castelliri,Centri Storici - Toscana,0.5
14047,Castrocielo,Terme - Toscana,0.3333333333333333
14048,Castrocielo,Centri Storici - Toscana,0.3333333333333333
14049,Castrocielo,Negozi - Emilia-Romagna,0.3333333333333333
14050,Ceccano,Divertimento - Veneto,0.08333333333333333
14051,Ceccano,Centri Storici - Emilia-Romagna,0.08333333333333333
14052,Ceccano,Parchi - Veneto,0.16666666666666666
14053,Ceccano,Centri Storici - Toscana,0.25
14054,Ceccano,Terme - Toscana,0.16666666666666666
14055,Ceccano,Musei - Toscana,0.16666666666666666
14056,Ceccano,Divertimento - Emilia-Romagna,0.08333333333333333
14057,Ceprano,Centri Storici - Veneto,0.25
14058,Ceprano,Centri Storici - Toscana,0.25
14059,Ceprano,Divertimento - Toscana,0.25
14060,Ceprano,Enoteche - Toscana,0.25
14061,Ferentino,Spiagge - Toscana,0.07692307692307693
14062,Ferentino,Nulla - Toscana,0.07692307692307693
14063,Ferentino,Terme - Toscana,0.07692307692307693
14064,Ferentino,Spiagge - Emilia-Romagna,0.07692307692307693
14065,Ferentino,Enoteche - Toscana,0.07692307692307693
14066,Ferentino,Centri Storici - Toscana,0.15384615384615385
14067,Ferentino,Musei - Toscana,0.38461538461538464
14068,Ferentino,Sci e Trekking - Veneto,0.07692307692307693
14069,Fiuggi,Spiagge - Emilia-Romagna,0.3333333333333333
14070,Fiuggi,Terme - Toscana,0.3333333333333333
14071,Fiuggi,Spiagge - Toscana,0.16666666666666666
14072,Fiuggi,Chiese - Toscana,0.16666666666666666
14073,Fontechiari,Centri Storici - Veneto,0.5
14074,Fontechiari,Parchi - Veneto,0.5
14075,Frosinone,Spiagge - Emilia-Romagna,0.17543859649122806
14076,Frosinone,Centri Storici - Toscana,0.24561403508771928
14077,Frosinone,Musei - Toscana,0.03508771929824561
14078,Frosinone,Chiese - Toscana,0.07017543859649122
14079,Frosinone,Terme - Toscana,0.24561403508771928
14080,Frosinone,Spiagge - Toscana,0.07017543859649122
14081,Frosinone,Enoteche - Toscana,0.05263157894736842
14082,Frosinone,Sci e Trekking - Emilia-Romagna,0.017543859649122806
14083,Frosinone,Sci e Trekking - Veneto,0.017543859649122806
14084,Frosinone,Bar - Emilia-Romagna,0.017543859649122806
14085,Frosinone,Nulla - Toscana,0.017543859649122806
14086,Frosinone,Centri Storici - Veneto,0.03508771929824561
14087,Fumone,Castelli - Emilia-Romagna,0.25
14088,Fumone,Nulla - Emilia-Romagna,0.375
14089,Fumone,Centri Storici - Emilia-Romagna,0.25
14090,Fumone,Negozi - Emilia-Romagna,0.125
14091,Giuliano di Roma,Negozi - Emilia-Romagna,0.3333333333333333
14092,Giuliano di Roma,Centri Storici - Toscana,0.6666666666666666
14093,Isola del Liri,Spiagge - Emilia-Romagna,0.16666666666666666
14094,Isola del Liri,Spiagge - Toscana,0.16666666666666666
14095,Isola del Liri,Centri Storici - Veneto,0.16666666666666666
14096,Isola del Liri,Centri Storici - Toscana,0.3333333333333333
14097,Isola del Liri,Terme - Emilia-Romagna,0.16666666666666666
14098,Monte San Giovanni Campano,Spiagge - Emilia-Romagna,1.0
14099,Paliano,Centri Storici - Toscana,1.0
14100,Pofi,Centri Storici - Toscana,0.875
14101,Pofi,Musei - Toscana,0.125
14102,Pontecorvo,Centri Storici - Toscana,0.3333333333333333
14103,Pontecorvo,Centri Storici - Veneto,0.3333333333333333
14104,Pontecorvo,Spiagge - Veneto,0.3333333333333333
14105,Ripi,Centri Storici - Toscana,0.8571428571428571
14106,Ripi,Terme - Toscana,0.14285714285714285
14107,Roccasecca,Spiagge - Toscana,1.0
14108,San Vittore del Lazio,Enoteche - Toscana,1.0
14109,Sora,Centri Storici - Toscana,0.1111111111111111
14110,Sora,Sci e Trekking - Veneto,0.1111111111111111
14111,Sora,Parchi - Veneto,0.1111111111111111
14112,Sora,Centri Storici - Veneto,0.2222222222222222
14113,Sora,Chiese - Veneto,0.1111111111111111
14114,Sora,Spiagge - Toscana,0.1111111111111111
14115,Sora,Divertimento - Veneto,0.1111111111111111
14116,Sora,Centri Storici - Emilia-Romagna,0.1111111111111111
14117,Vallecorsa,Centri Storici - Veneto,0.5
14118,Vallecorsa,Musei - Toscana,0.5
14119,Aversa,Divertimento - Toscana,0.03225806451612903
14120,Aversa,Enoteche - Toscana,0.03225806451612903
14121,Aversa,Spiagge - Emilia-Romagna,0.16129032258064516
14122,Aversa,Castelli - Emilia-Romagna,0.0967741935483871
14123,Aversa,Spiagge - Toscana,0.22580645161290322
14124,Aversa,Divertimento - Veneto,0.06451612903225806
14125,Aversa,Terme - Emilia-Romagna,0.03225806451612903
14126,Aversa,Terme - Toscana,0.03225806451612903
14127,Aversa,Musei - Toscana,0.06451612903225806
14128,Aversa,Centri Storici - Toscana,0.25806451612903225
14129,Capodrise,Spiagge - Veneto,1.0
14130,Capua,Centri Storici - Veneto,0.5
14131,Capua,Centri Storici - Toscana,0.16666666666666666
14132,Capua,Terme - Toscana,0.16666666666666666
14133,Capua,Centri Storici - Emilia-Romagna,0.16666666666666666
14134,Caserta,Spiagge - Toscana,0.14942528735632185
14135,Caserta,Musei - Toscana,0.022988505747126436
14136,Caserta,Divertimento - Veneto,0.04597701149425287
14137,Caserta,Spiagge - Emilia-Romagna,0.06896551724137931
14138,Caserta,Nulla - Emilia-Romagna,0.022988505747126436
14139,Caserta,Spiagge - Veneto,0.022988505747126436
14140,Caserta,Enoteche - Toscana,0.04597701149425287
14141,Caserta,Bar - Toscana,0.011494252873563218
14142,Caserta,Parchi - Veneto,0.011494252873563218
14143,Caserta,Centri Storici - Veneto,0.06896551724137931
